"","TCGA-AB-2963","TCGA-AB-2824","TCGA-AB-2896","TCGA-AB-2851","TCGA-AB-2830","TCGA-AB-2858","TCGA-AB-2856","TCGA-AB-2843","TCGA-AB-2898","TCGA-AB-2836","TCGA-AB-3001","TCGA-AB-2981","TCGA-AB-2854","TCGA-AB-2859","TCGA-AB-2838","TCGA-AB-2845","TCGA-AB-2889","TCGA-AB-2849","TCGA-AB-2932","TCGA-AB-2955","TCGA-AB-2888","TCGA-AB-2996","TCGA-AB-2950","TCGA-AB-2973","TCGA-AB-2894","TCGA-AB-2893","TCGA-AB-2945","TCGA-AB-2998","TCGA-AB-2811","TCGA-AB-3005","TCGA-AB-2816","TCGA-AB-2900","TCGA-AB-2822","TCGA-AB-2820","TCGA-AB-2860","TCGA-AB-2866","TCGA-AB-2807","TCGA-AB-2861","TCGA-AB-2988","TCGA-AB-2903","TCGA-AB-2941","TCGA-AB-2842","TCGA-AB-2967","TCGA-AB-2840","TCGA-AB-2879","TCGA-AB-2993","TCGA-AB-2935","TCGA-AB-2939","TCGA-AB-2975","TCGA-AB-2873","TCGA-AB-2882","TCGA-AB-2847","TCGA-AB-2884","TCGA-AB-2848","TCGA-AB-2991","TCGA-AB-2886","TCGA-AB-2943","TCGA-AB-2954","TCGA-AB-3012","TCGA-AB-2992","TCGA-AB-2944","TCGA-AB-2841","TCGA-AB-2872","TCGA-AB-2874","TCGA-AB-2934","TCGA-AB-2970","TCGA-AB-2929","TCGA-AB-2952","TCGA-AB-3007","TCGA-AB-2926","TCGA-AB-2871","TCGA-AB-2969","TCGA-AB-2936","TCGA-AB-2887","TCGA-AB-2832","TCGA-AB-2965","TCGA-AB-2966","TCGA-AB-2892","TCGA-AB-2947","TCGA-AB-2979","TCGA-AB-2994","TCGA-AB-3002","TCGA-AB-2810","TCGA-AB-2815","TCGA-AB-2916","TCGA-AB-2834","TCGA-AB-2914","TCGA-AB-2862","TCGA-AB-2972","TCGA-AB-2901","TCGA-AB-2983","TCGA-AB-2919","TCGA-AB-2984","TCGA-AB-2867","TCGA-AB-2917","TCGA-AB-2897","TCGA-AB-2985","TCGA-AB-2990","TCGA-AB-2883","TCGA-AB-2837","TCGA-AB-2865","TCGA-AB-2986","TCGA-AB-2928","TCGA-AB-2839","TCGA-AB-2938","TCGA-AB-2891","TCGA-AB-2835","TCGA-AB-2997","TCGA-AB-2989","TCGA-AB-2844","TCGA-AB-2999","TCGA-AB-2930","TCGA-AB-3011","TCGA-AB-2942","TCGA-AB-2895","TCGA-AB-2878","TCGA-AB-2920","TCGA-AB-2821","TCGA-AB-2880","TCGA-AB-2910","TCGA-AB-2863","TCGA-AB-2817","TCGA-AB-2909","TCGA-AB-2877","TCGA-AB-2812","TCGA-AB-2826","TCGA-AB-2805","TCGA-AB-2868","TCGA-AB-2933","TCGA-AB-2828","TCGA-AB-2908","TCGA-AB-2806","TCGA-AB-3000","TCGA-AB-2956","TCGA-AB-2904","TCGA-AB-2937","TCGA-AB-2948","TCGA-AB-2976","TCGA-AB-2857","TCGA-AB-2814","TCGA-AB-2803","TCGA-AB-2923","TCGA-AB-2912","TCGA-AB-2995","TCGA-AB-2927","TCGA-AB-3009","TCGA-AB-2987","TCGA-AB-2802","TCGA-AB-2918","TCGA-AB-3006","TCGA-AB-2980","TCGA-AB-2931","TCGA-AB-2825","TCGA-AB-2870","TCGA-AB-2808","TCGA-AB-2833","TCGA-AB-2855","TCGA-AB-2818","TCGA-AB-2853","TCGA-AB-2915","TCGA-AB-2913","TCGA-AB-2881","TCGA-AB-2890","TCGA-AB-2982","TCGA-AB-2959","TCGA-AB-2869","TCGA-AB-2949","TCGA-AB-2978","TCGA-AB-2876","TCGA-AB-2924","TCGA-AB-2875","TCGA-AB-2946","TCGA-AB-2921","TCGA-AB-2819","TCGA-AB-2977","TCGA-AB-3008","TCGA-AB-2971","TCGA-AB-2957","TCGA-AB-2846","TCGA-AB-2823","TCGA-AB-2813","TCGA-AB-2940","TCGA-AB-2964","TCGA-AB-2925","TCGA-AB-2922","TCGA-AB-2885","TCGA-AB-2899","TCGA-AB-2911"
"hsa-mir-4325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4326",29.099413,12.598108,23.005535,20.568965,27.548254,56.453014,37.268377,53.398123,7.796376,9.034993,11.513707,8.539306,30.361429,36.548149,5.991666,36.946663,0,15.889915,58.921212,32.105011,10.965303,16.802381,0,18.534693,10.13007,59.27614,30.236544,35.068401,9.710092,13.133586,2.225209,9.943224,15.034526,0,32.081885,22.697289,11.82057,75.982845,9.240197,1.422329,19.903649,63.820398,0,47.760468,27.095049,0,48.577314,0,20.52211,14.322316,0,10.370849,28.370109,1.458181,8.979173,18.127518,22.724535,26.432533,1.361889,5.65947,32.088078,13.09249,41.125354,15.215403,1.601061,21.696775,7.712578,9.0429,23.949483,17.180773,17.909738,40.495667,5.051713,0,13.46043,0,6.683138,60.302324,16.866393,36.849863,5.677618,0,4.626816,24.211447,13.737924,46.076237,32.237568,14.873393,14.608756,0,22.086838,11.18621,7.813728,0,20.381709,10.072566,33.991927,29.509598,21.19555,12.462333,10.649438,24.551793,1.627767,0,15.72963,77.287592,10.043096,18.767096,10.978907,2.594969,38.322007,39.725283,17.661896,26.847276,3.95554,10.54882,19.846116,4.136393,0,2.964408,25.090703,8.460362,6.612338,0,18.719362,25.086122,12.138677,30.11355,15.066424,21.481693,58.1404,22.814605,22.345477,0,18.523389,12.580542,33.305948,25.812161,20.095756,2.833728,1.005953,33.379137,26.600176,15.366451,17.461759,0,23.178788,28.989178,0,1.806156,64.681833,6.6417,14.620121,5.096286,0,26.789737,7.255455,18.745244,34.42803,15.507931,10.100423,7.542331,7.976644,19.860053,5.301028,25.070458,13.795609,2.464065,1.619601,8.720989,18.682295,0,8.245179,67.345391,20.976234,8.644955,9.53958,15.162772,21.20759,0,47.7411,31.045635,8.430978,10.223757,14.425001,17.724337,13.645559,0
"hsa-mir-4327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-433",0,0,0,2.742529,0,0,0,0,0,0,14.072309,0,0,0,1.497916,0,0,0,0,0,1.370663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418581,0,0,0,0,7.788384,0,0,27.498451,0,0,0,0.980612,0,0,0,0,0,0,46.392393,0,0,0,29.961567,0,0,21.820816,78.138173,0,0,0,2.570859,2.260725,0,0,0,0,0,1.238244,0,0,0,0,0,0,13.626283,0,0,0,0,0,0,0,0,0,1.84057,0,0,0,0,10.072566,0,0,0,0,7.099625,0,0,0,1.123545,0,1.1159,9.383548,0,0,8.516002,0,0,0,0,5.27441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.349293,0,12.071439,0,0,2.561075,0,0,1.219936,0,0,0,32.340916,0,0,0,0,0,0,0.852057,0,0,0,0,0,1.324004,0,0,4.598536,1.232032,0,0,0,0,0,0,0,0,0,0,0,60.639887,0,0,0,0,1.202083,1.772434,1.13713,0
"hsa-mir-4330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90693,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4419a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4419b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.316837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.330527,0,0,0,0,0,0,0,0.668314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.704113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4420",0,0,2.300554,0,0,0,0,2.224922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75342,0.882736,0,0,0,0,0,1.527709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795684,0,1.296356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.834499,0,1.31092,0,0,0,0,0,0,0,1.48633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.774906,0,0,0,0,2.415237,1.1159,0,0,0,0,1.135008,0,0,0,0,1.526624,0,0,1.482204,0,0,0,0,0,0,0,4.301936,0,1.432113,0,0,1.596106,1.313229,0,0,0,0,1.674646,0,0,0,0,0,0,0,0,0,0,0,0,0,2.436687,0,2.202216,0,2.418485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.728991,0,3.790693,0,0,0,1.826214,0,2.044751,0,0,0,0
"hsa-mir-4421",0,0,0,0,0,0,1.863419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.601061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.482204,0,0,0,0,0,0,0,0,0,0,0,1.629615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.202216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.748393,0,0,1.728991,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4422",1.322701,0,0,0,0,2.17127,0,0,0,0,0,0,0,1.218272,0,3.212753,0,1.765546,0,0,0,0,0,0,0,0,0,0,1.765471,0,0,0,0,3.058394,1.527709,0,0,0,0,0.711165,0,0,0,0,0.75264,0,0,1.961225,0,0.795684,4.264542,0,0,0.72909,0,0,2.272454,0,0,0,0,0,0,0,1.601061,2.169677,0,6.782175,0,0,0,0,0,0,2.243405,0,0,0,0.84332,0,0,0,0,0,0,0,1.039922,0,1.460876,1.524678,0,0,1.736384,0.99483,0,0,6.373486,0,0,0,1.774906,0,0,0,0,2.415237,0,0,0,0,0,0,0,0,0,0,4.579873,0,0,0,0,0,0,0,0,0,0,0,1.883303,0,0,0,0,0,1.852339,0,0,1.229151,0,0,0,0,0,0,0,0,0,1.525746,0,0,0,0,0,0,0,0,1.209242,0,0,0,0,0,1.139521,0,1.767009,0,0,0,0,0,0,0,0,0,0,0,1.58993,0,0,0,0,1.826214,0,0,0,1.772434,0,0
"hsa-mir-4423",0,0,0,0,0,0,0,0,0,0,0,0,1.59797,0,0,0,1.253863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418581,3.377306,1.461209,0,0,0,0,0,0,0,0,1.79916,7.844899,1.368141,0,4.264542,0,0.94567,0,0,1.510627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.628158,0,0,0,2.243405,0,0,0,0,0,0,0,1.542272,0,0,0,0,0,0,0,0,0.799015,0,0,0,0,0,0,0,0,0,0,0,0,1.123545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.482204,0,0,0,0,0,0,0,0,0,0,0,0,0,3.939686,0,0,2.775496,0,1.674646,0,0,0,0,0,0,0,0,0,0,0,0,1.897629,0.812229,0,0,0,0,0.852057,1.721401,1.033862,0,0,1.139521,0,0,0,0,0,0,0,0,0,1.374196,0,0,0,0.794965,0,0,0,0,0,0,0,0,1.772434,0,0
"hsa-mir-4424",0,0,0,2.742529,4.861457,0,0,0,1.113768,0,1.279301,0,0,1.218272,0,1.606377,1.253863,1.765546,0,0,0,0,0,0,0,0,0,0,0,0,2.225209,0,0,0,0,0,0,0,0,0.711165,0,0,0,0,1.505281,0,0.89958,0,1.368141,0,1.066136,0,0.94567,0,0,0,2.272454,2.202711,1.361889,0,0,0,2.056268,0,0,0,0,2.260725,1.330527,0,0,0,0,0,0,1.834499,0,0,0.84332,0,0,0,0,0,0,0,0,2.288214,0,0,0,0,0,0.99483,0,0,0,0,0,0,0,0,0.813884,0,0,0,0,0,0,0,0,0,0,0,0,1.758137,1.526624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.687452,0,0,1.005953,0,0,0,0,0,0,0,0,0,0,0.948814,0,0,0,0,0,0,0,0,2.525106,0,0,1.324004,0,0,0,0,0,0.968999,0,2.559148,0,0,0,0,0.794965,0,0,0,0,0,3.372391,0,0,0,0,0
"hsa-mir-4425",0,0,0,0,0,0,0,0,0,0,0,0,0,1.218272,0,0,0,0,0,0,0,0,0,0,0,0,3.779568,0,2.648207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.787163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925165,0,0,0,0,0,0,0,0,3.230997,0,0,0,0,0,0,0.812229,0,0,2.435431,1.209242,0,0,0,0,0,1.139521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.237549,0,0,0,0,0,0,0,0
"hsa-mir-4426",0,0,0,0,0,2.17127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.889784,0,0,0,0,0,0,0,0,0,0,1.461209,0,0,0,0,0,0,0,0,0,0,0,0,0,1.296356,0,0,0,0,2.272454,0,0,0,0,0,2.056268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.288214,0,0,0,0,0,0,0,0,0,0,3.027936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.790693,0,0,0,0,0,0,0,0,0,2.317535
"hsa-mir-4427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794965,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.101108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.646559,0,0,0,4.377862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.674646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.772434,0,0
"hsa-mir-4432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.527709,0,0,0,0,0,0,0,0,0,0,0,0,0.980612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.243405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.526624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4433a",0,0,0,0,0,0,1.863419,0,0,1.003888,0,0,0,0,0,0,0,0,0,0,1.370663,0,0,0,0,1.646559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461504,0,0,0,0,0,0.89958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668314,0,0,0,0,1.787163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734704,0,0,0.80923,0,0,0,0,0,0,0,0,0,2.096757,0.925165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.202216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4371,0,1.374196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4433b",1.322701,4.199369,0,2.742529,35.650682,0,0,26.699062,2.227536,1.003888,20.468813,0.65687,11.18579,1.218272,2.995833,0,0,0,1.081123,0,27.413258,6.300893,2.941324,2.316837,8.104056,4.939678,0,1.75342,0,13.133586,0,0,2.147789,22.937954,6.110835,5.674322,1.688653,2.922417,3.696079,0,0.865376,1.82344,0,0,0,0,4.497899,0.980612,2.736281,3.978421,17.058169,10.370849,0.94567,0,1.496529,1.510627,70.44606,0,0,45.275758,0,58.188843,0,0,0,0,14.139726,2.260725,1.330527,0,6.512632,0,3.367808,1.238244,6.730215,0,2.004942,0,0,0,7.948665,3.574326,0,0,76.932376,2.97266,0,0,0,6.098714,0,0,0,52.725983,2.038171,0,4.248991,0,3.027936,0,8.874532,0,0,1.801565,3.370635,0,2.231799,0,0,0,0,1.135008,1.103869,0,0,3.516273,0,2.068197,0,0,0,0,0,0,0,1.61846,0,10.754839,0,0,0,1.629615,0,1.313229,7.409356,0,0,0,0,5.667456,0,2.225276,1.400009,20.488602,8.148821,0,0,0,1.479828,0,0,0,0,0,1.101108,2.435431,0,2.55617,1.721401,2.067724,0,4.525399,0,0,3.534018,0,2.299268,9.856259,0,0,0,0,1.374196,0,0,0,0.794965,0,0,1.237549,1.491909,5.478642,1.686196,0,0,28.358939,15.919819,2.317535
